eng_name,drama_num,kor_name,gender,birth,drama_cnt_naver,debut,play_actor,singer,child_actor,actor_type,actor_type_real
Ahn Ji Ho,1,안지호,0.0,1986-12-07,5,,,,,"안지호
영화배우",영화배우
Seo Woo Jin,1,서우진,0.0,1986-12-07,Notfound,,,,,"서우진
Woo Jin Seo
탤런트",탤런트
Jo Min Soo,1,조민수,1.0,1986-12-07,31,,,,,"조민수
탤런트, 영화배우","탤런트,영화배우"
Park Seo Joon,6,박서준,0.0,1986-12-07,20,,,,,"박서준
탤런트, 영화배우","탤런트,영화배우"
Jung Yeon Joo,1,정연주,1.0,1986-12-07,Notfound,,,,,"정연주
영화배우, 탤런트","영화배우,탤런트"
Noh Kwang Shik,1,노광식,0.0,1986-12-07,1,,,,,"더노드
노광식, The Nod
DJ","노광식,"
Suho,3,"수호
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Shim Eun Kyung,1,심은경,1.0,1986-12-07,20,,,,,"심은경
영화배우, 탤런트","영화배우,탤런트"
Lee Tae Hwan,3,이태환,0.0,1986-12-07,19,,,,,"이태환
탤런트",탤런트
One,1,정제원,0.0,1986-12-07,6,,,,,"ONE
정제원
가수, 영화배우","정제원가수,영화배우"
Lee Chang Hoon,1,이창훈,0.0,1986-12-07,Notfound,,,,,"이창훈
탤런트, 영화배우","탤런트,영화배우"
Lee Sang Hee,2,이상희,1.0,1986-12-07,Notfound,,,,,"이상희
전 장관, 전 국회의원","전장관,전국회의원"
Jeon Sung Woo,1,전성우,0.0,1986-12-07,10,,,,,"전성우
뮤지컬배우, 탤런트","뮤지컬배우,탤런트"
Lee Si Eon,2,이시언,0.0,1986-12-07,35,,,,,"이시언
이보연
영화배우, 탤런트","이보연영화배우,탤런트"
Hyun Bin,3,"현빈
",0.0,1986-12-07,12,2003.0,,0.0,0.0,Notfound,정보없음
Min Jin Woong,1,민진웅,0.0,1986-12-07,10,,,,,"민진웅
영화배우",영화배우
Kim Seul Gi,4,김슬기,1.0,1986-12-07,27,,,,,"김슬기
Seul Ki Kim
탤런트, 영화배우","탤런트,영화배우"
Ahn Jae Hyun,5,안재현,0.0,1986-12-07,24,,,,,"안재현
탤런트, 모델","탤런트,모델"
Gu Won,2,"구원
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Heo Jung Min,2,허정민,0.0,1986-12-07,33,,,,,"허정민
허준혁
탤런트, 영화배우","허준혁탤런트,영화배우"
Chae Seo Jin,3,채서진,1.0,1986-12-07,6,2006.0,,0.0,0.0,"채서진
영화배우",영화배우
Kim Soo An,1,김수안,1.0,1986-12-07,4,,,,,"김수안
영화배우",영화배우
Jo A Young,1,조아영,1.0,1986-12-07,Notfound,,,,,"조아영
Ayoung Jo
영화배우, 탤런트","영화배우,탤런트"
Jung Shin Hye,1,정신혜,1.0,1986-12-07,12,,,,,"정신혜
배우",배우
Kim Hyung Suk,1,김형석,0.0,1986-12-07,Notfound,,,,,"같은 이름 다른 인물
김형석
대학교수
1920.
김형석
작곡가
1966.
김형석
탤런트
1991.
김형석
의사
1969.
김형석
영화배우
김형석
기업인
동명이인 노출기준
이 정보가 표시된 이유",김형석대학교수1920.김형석작곡가1966.김형석탤런트1991.김형석의사1969.김형석영화배우김형석기업인동명이인노출기준이정보가표시된이유
Kim Heung Soo,1,김흥수,0.0,1986-12-07,16,,,,,"김흥수
탤런트, 영화배우","탤런트,영화배우"
Oh Chae Yi,1,오채이,1.0,1986-12-07,1,,,,,"오채이
Chae Yi Oh
탤런트",탤런트
Lee Hae Woo,2,이해우,0.0,1986-12-07,6,,,,,"이해우
영화배우",영화배우
Oh Ji Ho,6,오지호,0.0,1986-12-07,35,,,,,"오지호
Ji Ho Oh
탤런트, 영화배우","탤런트,영화배우"
Youn Yuh Jung,2,윤여정,1.0,1986-12-07,71,,,,,"윤여정
탤런트, 영화배우","탤런트,영화배우"
Song Won Seok,4,송원석,0.0,1986-12-07,Notfound,,,,,"송원석
모델",모델
Moon Geun Young,2,문근영,1.0,1986-12-07,Notfound,,,,,"문근영
탤런트, 영화배우","탤런트,영화배우"
Kim Kwon,2,"김권
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Yang Se Jong,4,양세종,0.0,1986-12-07,8,,,,,"양세종
탤런트",탤런트
Lee Na Eun,2,이나은,1.0,1986-12-07,10,,,,,"이나은
탤런트",탤런트
Jo Yoon Hee,3,조윤희,1.0,1986-12-07,26,,,,,"조윤희
탤런트, 영화배우","탤런트,영화배우"
Jang Hyun Sung,2,장현성,0.0,1986-12-07,57,,,,,"장현성
탤런트, 영화배우","탤런트,영화배우"
Choi Gwi Hwa,2,최귀화,0.0,1986-12-07,16,,,,,"최귀화
영화배우",영화배우
Kim Tae Hoon,4,김태훈,0.0,1986-12-07,Notfound,,,,,"같은 이름 다른 인물
김태훈
야구선수
1992.
김태훈
영화배우
김태훈
팝칼럼니스트
김태훈
야구선수
1990.
김태훈
야구선수
1996.
김태훈
검사
동명이인 노출기준
이 정보가 표시된 이유",김태훈야구선수1992.김태훈영화배우김태훈팝칼럼니스트김태훈야구선수1990.김태훈야구선수1996.김태훈검사동명이인노출기준이정보가표시된이유
Jang Mi Hee,3,장미희,1.0,1986-12-07,21,,,,,"장미희
영화배우, 탤런트","영화배우,탤런트"
Park Hee Bon,2,박희본,1.0,1986-12-07,27,,,,,"박희본
Hee Von Park
영화배우, 탤런트","영화배우,탤런트"
Gong Hyo Jin,3,공효진,1.0,1986-12-07,15,,,,,"공효진
영화배우, 탤런트","영화배우,탤런트"
Jang Dong Gun,4,장동건,0.0,1986-12-07,18,,,,,"장동건
영화배우, 탤런트","영화배우,탤런트"
Bae Jong Ok,4,배종옥,1.0,1986-12-07,60,,,,,"배종옥
탤런트, 영화배우","탤런트,영화배우"
Kang Dae Hyun,1,강대현,0.0,1986-12-07,Notfound,,,,,"강대현
화제인물",화제인물
Kim Da Ye,1,김다예,1.0,1986-12-07,Notfound,,,,,"김다예
화제인물",화제인물
Lee Ho Won,3,이호원,0.0,1986-12-07,11,,,,,"이호원
호야
가수, 탤런트","호야가수,탤런트"
Ahn Jae Hong,2,안재홍,0.0,1986-12-07,10,,,,,"안재홍
영화배우",영화배우
Lee Seol,2,"이설
",1.0,1986-12-07,9,2016.0,,0.0,0.0,Notfound,정보없음
Hong Ji Yoon,2,홍지윤,1.0,1986-12-07,10,,,,,"홍지윤
Hong Ji Yun
가수",가수
Jung Young Joo,1,정영주,1.0,1986-12-07,19,,,,,"정영주
Young Ju Jeong
뮤지컬배우, 영화배우","뮤지컬배우,영화배우"
Han Ji Hye,2,한지혜,1.0,1986-12-07,21,,,,,"한지혜
이지혜
탤런트, 영화배우","이지혜탤런트,영화배우"
Oh Ji Eun,3,오지은,1.0,1986-12-07,15,,,,,"오지은
영화배우, 탤런트","영화배우,탤런트"
Choi Kyu Jin,1,최규진,0.0,1986-12-07,Notfound,,,,,"같은 이름 다른 인물
최규진
탤런트
1996.
최규진
기자
최규진
의사
최규진
기초의원
1986.
최규진
영화배우
1996.
최규진
이종격투기선수
1989.
최규진
레슬링선수
1985.
최규진
대학교수
1970.
최규진
스포츠기관단체인
1962.
최규진
영화배우
최규진
일러스트레이터
1979.
다음
동명이인 노출기준
이 정보가 표시된 이유",최규진탤런트1996.최규진기자최규진의사최규진기초의원1986.최규진영화배우1996.최규진이종격투기선수1989.최규진레슬링선수1985.최규진대학교수1970.최규진스포츠기관단체인1962.최규진영화배우최규진일러스트레이터1979.다음동명이인노출기준이정보가표시된이유
Lee Ki Woo,5,이기우,0.0,1986-12-07,30,2002.0,,0.0,0.0,"이기우
Ki Woo Lee
영화배우, 탤런트","영화배우,탤런트"
Park Shi Eun,2,박시은,1.0,1986-12-07,Notfound,,,,,"박시은
탤런트, 영화배우","탤런트,영화배우"
Kim Ho Jin,1,김호진,0.0,1986-12-07,37,,,,,"김호진
탤런트, 영화배우","탤런트,영화배우"
Seo Hye Jin,1,서혜진,1.0,1986-12-07,Notfound,,,,,"같은 이름 다른 인물
서혜진
변호사
1981.
서혜진
탤런트
1989.
서혜진
PD
서혜진
작가
1981.
서혜진
탤런트
1988.
서혜진
기자
서혜진
가수
서혜진
영화배우
서혜진
필드하키선수
1985.
다음
동명이인 노출기준
이 정보가 표시된 이유",서혜진변호사1981.서혜진탤런트1989.서혜진서혜진작가1981.서혜진탤런트1988.서혜진기자서혜진가수서혜진영화배우서혜진필드하키선수1985.다음동명이인노출기준이정보가표시된이유
Kang Suk Jung,1,강석정,0.0,1986-12-07,11,,,,,"강석정
Kang Seok Jung
탤런트, 모델","탤런트,모델"
IU,4,이지은,1.0,1986-12-07,Notfound,,,,,"이지은
탤런트, 영화배우","탤런트,영화배우"
Do Won,3,도원,0.0,1986-12-07,8,2017.0,0.0,0.0,,"도원
탤런트",탤런트
New Sun,1,뉴썬,1.0,1986-12-07,Notfound,,,,,"최윤선
뉴썬
탤런트, 가수","뉴썬탤런트,가수"
Kim Ye Ji,1,김예지,1.0,1986-12-07,Notfound,,,,,"김예지
국회의원, 피아노연주가","국회의원,피아노연주가"
Ki Tae Hwa,1,기태화,0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Jang Moon Bok,1,장문복,0.0,1986-12-07,2,,,,,"장문복
가수",가수
Han Bo Reum,2,한보름,1.0,1986-12-07,30,,,,,"한보름
탤런트",탤런트
Kang Ji Hwan,4,강지환,0.0,1986-12-07,18,,,,,"강지환
조태규
탤런트, 영화배우","조태규탤런트,영화배우"
Seo Ji Suk,3,서지석,0.0,1986-12-07,23,,,,,"서지석
탤런트, 영화배우","탤런트,영화배우"
Ha Shi Eun,1,하시은,1.0,1986-12-07,13,,,,,"하시은
탤런트, 영화배우","탤런트,영화배우"
Ha Jae Sook,1,하재숙,1.0,1986-12-07,23,,,,,"하재숙
Jae Suk Ha
탤런트, 영화배우","탤런트,영화배우"
Oh Man Suk,2,오만석,0.0,1986-12-07,29,,,,,"오만석
영화배우, 뮤지컬배우","영화배우,뮤지컬배우"
Jung Yoo Mi,5,정유미,1.0,1986-12-07,12,,,,,"정유미
영화배우, 탤런트","영화배우,탤런트"
Noh Min Woo,2,노민우,0.0,1986-12-07,19,,,,,"노민우
MINUE
탤런트, 가수","탤런트,가수"
Kam Woo Sung,2,감우성,0.0,1986-12-07,18,,,,,"감우성
영화배우",영화배우
Kim Joon Han,2,김준한,0.0,1986-12-07,6,,,,,"김준한
영화배우",영화배우
Kim Hye Sun,1,김혜선,1.0,1986-12-07,Notfound,,,,,"김혜선
탤런트, 영화배우","탤런트,영화배우"
Shin Da Eun,3,신다은,1.0,1986-12-07,21,,,,,"신다은
Shin Da Eun
연극배우, 탤런트","연극배우,탤런트"
Ahn Yun Hong,1,안연홍,1.0,1986-12-07,32,,,,,"안연홍
탤런트, 영화배우","탤런트,영화배우"
Son Woo Hyeok,1,손우혁,0.0,1986-12-07,7,,,,,"손우혁
손덕기
영화배우, 탤런트","손덕기영화배우,탤런트"
Choi Moon Hee,1,최문희,1.0,1986-12-07,Notfound,,,,,"문희
탤런트",탤런트
Park Soo Young,1,박수영,1.0,1986-12-07,Notfound,,,,,"박수영
朴洙瑩
국회의원, 전 공무원","朴洙瑩국회의원,전공무원"
Jung Sung Ho,1,정성호,0.0,1986-12-07,Notfound,,,,,"정성호
鄭成湖
국회의원",鄭成湖국회의원
Hong Seo Young,2,홍서영,1.0,1986-12-07,6,,,,,"홍서영
뮤지컬배우, 탤런트","뮤지컬배우,탤런트"
Choi Sung Won,1,최성원,0.0,1986-12-07,12,,,,,"최성원
최민우
영화배우, 탤런트","최민우영화배우,탤런트"
Kim Jae Kyung,2,김재경,1.0,1986-12-07,22,,,,,"김재경
탤런트, 가수","탤런트,가수"
Han Soo Yeon,2,한수연,1.0,1986-12-07,18,,,,,"한수연
Han Soo Yeon
영화배우, 탤런트","영화배우,탤런트"
Kim Dong Wan,1,김동완,0.0,1986-12-07,17,,,,,"김동완
Kim Dong Wan
가수, 탤런트","가수,탤런트"
Kim Hwan Hee,1,김환희,1.0,1986-12-07,Notfound,,,,,"김환희
탤런트",탤런트
Na Jae Min,1,나재민,0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Kim Ji In,1,김지인,1.0,1986-12-07,10,,,,,"김지인
탤런트",탤런트
Kim Yoo Jin,1,김유진,1.0,1986-12-07,Notfound,,,,,"같은 이름 다른 인물
김유진
언론기관단체인
유진
영화배우
김유진
칼럼니스트
1968.
김유진
가수
김유진
외국변호사
1986.
김유진
영화감독
1950.
동명이인 노출기준
이 정보가 표시된 이유",김유진언론기관단체인유진영화배우김유진칼럼니스트1968.김유진가수김유진외국변호사1986.김유진영화감독1950.동명이인노출기준이정보가표시된이유
Kim Tae Woo,3,김태우,0.0,1986-12-07,Notfound,,,,,"김태우
전 기초단체장",전기초단체장
Kim Sang Joong,2,김상중,0.0,1986-12-07,43,,,,,"김상중
탤런트, 영화배우","탤런트,영화배우"
Chae Shi Ra,3,채시라,1.0,1986-12-07,34,,,,,"채시라
탤런트, 영화배우","탤런트,영화배우"
Yoo Dong Geun,2,유동근,0.0,1986-12-07,43,,,,,"유동근
탤런트, 영화배우","탤런트,영화배우"
Ki Tae Young,1,기태영,0.0,1986-12-07,26,,,,,"기태영
김용우
탤런트, 영화배우","김용우탤런트,영화배우"
Kim Ha Kyung,1,김하경,1.0,1986-12-07,4,,,,,"김하경
탤런트",탤런트
Nam Ki Ae,1,남기애,1.0,1986-12-07,26,,,,,"남기애
Nam Kee Ae
연극배우",연극배우
Joo Jin Mo,4,주진모,0.0,1986-12-07,14,,,,,"주진모
영화배우, 탤런트","영화배우,탤런트"
Han Ye Seul,3,한예슬,1.0,1986-12-07,16,,,,,"한예슬
탤런트, 영화배우","탤런트,영화배우"
Kim Hee Won,2,김희원,1.0,1986-12-07,26,,,,,"김희원
Kim Hie Won
영화배우, 연극배우","영화배우,연극배우"
Song Sae Byuk,1,송새벽,0.0,1986-12-07,2,,,,,"송새벽
영화배우, 연극배우","영화배우,연극배우"
Go Joon Hee,3,고준희,1.0,1986-12-07,19,,,,,"고준희
탤런트, 영화배우","탤런트,영화배우"
Ryu Soo Young,4,류수영,0.0,1986-12-07,38,,,,,"류수영
어남선
탤런트, 영화배우","어남선탤런트,영화배우"
Park Han Byul,3,박한별,1.0,1986-12-07,17,,,,,"박한별
영화배우, 탤런트","영화배우,탤런트"
Choi Woong,1,"최웅
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Jung Hye Sung,6,정혜성,1.0,1986-12-07,19,,,,,"정혜성
정은주
탤런트",정은주탤런트
Lee Hong Ki,2,이홍기,0.0,1986-12-07,36,,,,,"이홍기
가수, 탤런트","가수,탤런트"
Moon Soo Bin,1,문수빈,1.0,1986-12-07,Notfound,,,,,"문수빈
기자",기자
Kim Hye Ja,3,김혜자,1.0,1986-12-07,33,,,,,"김혜자
탤런트, 영화배우","탤런트,영화배우"
Lee Seung Joon,4,이승준,0.0,1986-12-07,36,,,,,"이승준
영화배우, 연극배우","영화배우,연극배우"
Kim Hyun Sook,4,김현숙,1.0,1986-12-07,Notfound,,,,,"김현숙
장관, 전 국회의원","장관,전국회의원"
Lee Na Young,1,이나영,1.0,1986-12-07,9,,,,,"이나영
영화배우, 탤런트","영화배우,탤런트"
Ryu Seung Ryong,1,류승룡,0.0,1986-12-07,10,,,,,"류승룡
柳承龍, Ryu Seung Ryong
영화배우","柳承龍,영화배우"
Choi Byung Mo,1,최병모,0.0,1986-12-07,22,,,,,"최병모
영화배우",영화배우
Mina,1,"민아
",1.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Jae Hee,2,"재희
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Jo An,2,"조안
",1.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Kim Hyung Min,1,김형민,0.0,1986-12-07,Notfound,,,,,"김형민
변호사, 세무사","변호사,세무사"
Park Shin Yang,2,박신양,0.0,1986-12-07,13,,,,,"박신양
영화배우, 탤런트","영화배우,탤런트"
Kim Jin Woo,2,김진우,0.0,1986-12-07,25,2006.0,1.0,0.0,,"김진우
영화배우, 탤런트","영화배우,탤런트"
Ha Yun Joo,4,하연주,1.0,1986-12-07,20,,,,,"하연주
탤런트",탤런트
Jin Tae Hyun,1,진태현,0.0,1986-12-07,24,,,,,"진태현
영화배우",영화배우
Joo Woo Jae,1,주우재,0.0,1986-12-07,42,,,,,"주우재
모델",모델
Lee Joo Seung,1,이주승,0.0,1986-12-07,22,,,,,"이주승
Ju Seung Lee
영화배우",영화배우
Lee Sung Jong,1,이성종,0.0,1986-12-07,10,2010.0,,1.0,0.0,"이성종
가수",가수
Jang Hee Ryung,2,장희령,1.0,1986-12-07,20,2014.0,,0.0,0.0,"장희령
탤런트",탤런트
Bae Woo Hee,1,배우희,1.0,1986-12-07,18,,,,,"배우희
가수, 영화배우","가수,영화배우"
Kang Yul,1,강율,0.0,1986-12-07,Notfound,,,,,"강율
Yul Kang
탤런트",탤런트
Lee Min Hyuk,3,이민혁,0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Baek Seo Yi,1,백서이,1.0,1986-12-07,7,,,,,"백서이
Seo E Baek
탤런트",탤런트
Kwon Young Min,1,권영민,0.0,1986-12-07,Notfound,,,,,"같은 이름 다른 인물
권영민
문학인
1964.
권영민
배구감독
1980.
주현승
영화배우
1989.
권영민
대학교수
1948.
에드워드 권
요리연구가
권영민
기업인
1973.
동명이인 노출기준
이 정보가 표시된 이유",권영민문학인1964.권영민배구감독1980.주현승영화배우1989.권영민대학교수1948.에드워드권요리연구가권영민기업인1973.동명이인노출기준이정보가표시된이유
Kim Gun Woo,1,김건우,0.0,1986-12-07,8,2017.0,,0.0,0.0,"김건우
탤런트",탤런트
Kim Min Young,1,김민영,1.0,1986-12-07,13,2009.0,,0.0,0.0,"같은 이름 다른 인물
김민영
영화배우
1990.
김민영
출판인
1947.
김민영
모델
1991.
김민영
당구선수
1995.
김민영
아나운서
김민영
영화배우
동명이인 노출기준
이 정보가 표시된 이유",김민영영화배우1990.김민영출판인1947.김민영모델1991.김민영당구선수1995.김민영아나운서김민영영화배우동명이인노출기준이정보가표시된이유
Yong Jun Hyung,1,용준형,0.0,1986-12-07,9,2009.0,,1.0,0.0,"용준형
가수, 작곡가","가수,작곡가"
Bang Eun Hee,1,방은희,1.0,1986-12-07,55,,,,,"방은희
탤런트, 영화배우","탤런트,영화배우"
Seo Do Young,5,서도영,0.0,1986-12-07,16,,,,,"서도영
탤런트, 모델","탤런트,모델"
Im Yoon Ho,1,임윤호,0.0,1986-12-07,6,,,,,"임윤호
탤런트",탤런트
Hwang Bo Mi,1,황보미,1.0,1986-12-07,Notfound,,,,,"황보미
탤런트, 아나운서","탤런트,아나운서"
Lee Chun Hee,1,이천희,0.0,1986-12-07,32,,,,,"이천희
영화배우, 모델","영화배우,모델"
Lee Tae Ran,2,이태란,1.0,1986-12-07,25,,,,,"이태란
탤런트, 영화배우","탤런트,영화배우"
Shin Eun Kyung,2,신은경,1.0,1986-12-07,28,,,,,"신은경
영화배우, 탤런트","영화배우,탤런트"
Yoon Joo Hee,2,윤주희,1.0,1986-12-07,34,,,,,"윤주희
탤런트, 영화배우","탤런트,영화배우"
Baek Jin Hee,5,백진희,1.0,1986-12-07,18,,,,,"백진희
영화배우, 탤런트","영화배우,탤런트"
Kim Jong Hoon,1,김종훈,0.0,1986-12-07,Notfound,,,,,"같은 이름 다른 인물
김종훈
탤런트
김종훈
전 국회의원
1952.
김종훈
연극배우
1993.
김종훈
공무원
1967.
김종훈
기업인
1949.
김종훈
기초단체장
1964.
동명이인 노출기준
이 정보가 표시된 이유",김종훈탤런트김종훈전국회의원1952.김종훈연극배우1993.김종훈공무원1967.김종훈기업인1949.김종훈기초단체장1964.동명이인노출기준이정보가표시된이유
Chun Jung Myung,3,천정명,0.0,1986-12-07,18,,,,,"천정명
탤런트, 영화배우","탤런트,영화배우"
Yoon Eun Hye,1,윤은혜,1.0,1986-12-07,13,,,,,"윤은혜
탤런트, 영화배우","탤런트,영화배우"
In Gyo Jin,1,인교진,0.0,1986-12-07,39,,,,,"인교진
탤런트, 영화배우","탤런트,영화배우"
Kim Hyun Joong,1,김현중,0.0,1986-12-07,9,,,,,"김현중
가수, 탤런트","가수,탤런트"
So Yoo Jin,2,소유진,1.0,1986-12-07,38,,,,,"소유진
Yu Jin So
탤런트, 영화배우","탤런트,영화배우"
Kim Hyun Joon,1,김현준,0.0,1986-12-07,Notfound,,,,,"김현준NO.41
삼성 라이온즈
외야수 · 좌투좌타",삼성라이온즈외야수·좌투좌타
Choi Kwang Je,1,최광제,0.0,1986-12-07,10,,,,,"최광제
Choi Kwang Je
연극배우, 영화배우","연극배우,영화배우"
Kim Yoon Jin,1,김윤진,1.0,1986-12-07,Notfound,,,,,"김윤진
영화배우",영화배우
Seungri,1,"승리
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Son Yeo Eun,1,손여은,1.0,1986-12-07,17,,,,,"손여은
변나연
탤런트, 영화배우","변나연탤런트,영화배우"
Kim Won Hae,1,김원해,0.0,1986-12-07,47,,,,,"김원해
영화배우, 연극배우","영화배우,연극배우"
Uhm Ki Joon,3,엄기준,0.0,1986-12-07,25,,,,,"엄기준
뮤지컬배우, 탤런트","뮤지컬배우,탤런트"
Im Se Mi,3,임세미,1.0,1986-12-07,24,,,,,"임세미
Se Mi Lim
탤런트, 영화배우","탤런트,영화배우"
Yoo Sun Ho,1,유선호,0.0,1986-12-07,22,,,,,"유선호
탤런트",탤런트
Kim Nam Joo,2,김남주,1.0,1986-12-07,15,,,,,"김남주
탤런트, 영화배우","탤런트,영화배우"
Ahn Hyung Sub,1,안형섭,0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Na Hye Mi,1,나혜미,1.0,1986-12-07,7,,,,,"나혜미
영화배우, 모델","영화배우,모델"
Choi Soo Jong,1,최수종,0.0,1986-12-07,54,,,,,"최수종
탤런트, 영화배우","탤런트,영화배우"
Yoon Jin Yi,1,윤진이,1.0,1986-12-07,8,,,,,"윤진이
김윤진, Ji Ni Yoon
탤런트","김윤진,탤런트"
Jung Eun Woo,2,정은우,0.0,1986-12-07,15,,,,,"정은우
Eun Woo Jung
탤런트, 영화배우","탤런트,영화배우"
Shin Dong Yup,1,신동엽,0.0,1986-12-07,133,,,,,"신동엽
MC, 개그맨",",개그맨"
Ha Hee Ra,3,하희라,1.0,1986-12-07,39,,,,,"하희라
탤런트, 영화배우","탤런트,영화배우"
Ahn Sun Young,1,안선영,1.0,1986-12-07,43,,,,,"안선영
탤런트, 방송인","탤런트,방송인"
Go Eun Mi,1,고은미,1.0,1986-12-07,17,,,,,"고은미
안은미
탤런트, 영화배우","안은미탤런트,영화배우"
Song Chang Eui,3,송창의,0.0,1986-12-07,20,,,,,"송창의
탤런트, 뮤지컬배우","탤런트,뮤지컬배우"
Ji Min Hyuk,1,지민혁,0.0,1986-12-07,9,,,,,"지민혁
영화배우, 탤런트","영화배우,탤런트"
Ahn Seo Hyun,1,안서현,1.0,1986-12-07,20,,,,,"안서현
Seo Hyun An
영화배우, 모델","영화배우,모델"
Samuel,1,서사무,0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Lee Gi Kwang,3,이기광,0.0,1986-12-07,36,,,,,"이기광
가수, 탤런트","가수,탤런트"
Yoon So Hee,4,윤소희,1.0,1986-12-07,26,,,,,"윤소희
탤런트",탤런트
Kim Young Ok,1,김영옥,1.0,1986-12-07,104,,,,,"김영옥
탤런트, 영화배우","탤런트,영화배우"
Hong Bin,2,"홍빈
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Go Soo Hee,1,고수희,1.0,1986-12-07,16,,,,,"고수희
Soo Hee Koh
영화배우, 연극배우","영화배우,연극배우"
Hong Soo Ah,1,홍수아,1.0,1986-12-07,20,,,,,"홍수아
Soo Ah Hong
탤런트, 영화배우","탤런트,영화배우"
Lee Young Ah,1,이영아,1.0,1986-12-07,18,,,,,"이영아
탤런트, 영화배우","탤런트,영화배우"
Nam Sang Mi,2,남상미,1.0,1986-12-07,19,,,,,"남상미
영화배우, 탤런트","영화배우,탤런트"
Jo Hyun Jae,2,조현재,0.0,1986-12-07,17,,,,,"조현재
탤런트, 영화배우","탤런트,영화배우"
Byun Yo Han,3,변요한,0.0,1986-12-07,4,,,,,"변요한
yohan Byun
영화배우",영화배우
Jeon Soo Jin,1,전수진,1.0,1986-12-07,Notfound,,,,,"전수진
Soo Jin Jun
영화배우, 탤런트","영화배우,탤런트"
Lee Joong Moon,1,이중문,0.0,1986-12-07,12,,,,,"이중문
JoongMoon Lee
탤런트, 영화배우","탤런트,영화배우"
Seo Hae Won,1,서해원,1.0,1986-12-07,3,,,,,"서해원
Seo Hae Won
영화배우",영화배우
Bu Bae,1,김경남,0.0,1986-12-07,12,,,,,"김경남
탤런트, 연극배우","탤런트,연극배우"
Kim Hyun Mok,1,김현목,0.0,1986-12-07,25,,,,,"김현목
Kim Hyeon Mok
영화배우, 탤런트","영화배우,탤런트"
Choi Woo Jung,1,최우정,1.0,1986-12-07,6,,,,,"최우정
영화배우",영화배우
Park Hwan Hee,1,박환희,1.0,1986-12-07,8,,,,,"박환희
영화배우, 탤런트","영화배우,탤런트"
Yoo Oh Sung,3,유오성,0.0,1986-12-07,21,,,,,"유오성
Oh Seong Yu
영화배우, 탤런트","영화배우,탤런트"
Woo Hee Jin,3,우희진,1.0,1986-12-07,34,,,,,"우희진
탤런트, 영화배우","탤런트,영화배우"
Lee In Hye,1,이인혜,1.0,1986-12-07,28,,,,,"이인혜
탤런트, 대학교수","탤런트,대학교수"
Alex,1,"김영
",0.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Park Joon Hyuk,1,박준혁,0.0,1986-12-07,26,,,,,"박준혁
탤런트, 영화배우","탤런트,영화배우"
Ha Yeon Soo,2,하연수,1.0,1986-12-07,Notfound,,,,,"하연수
모델",모델
Jin Joo Hyung,1,진주형,0.0,1986-12-07,7,,,,,"진주형
탤런트, 영화배우","탤런트,영화배우"
Han Ga In,1,한가인,1.0,1986-12-07,14,,,,,"한가인
김현주
탤런트, 영화배우","김현주탤런트,영화배우"
Gu Jae Yi,1,구재이,1.0,1986-12-07,15,,,,,"구재이
탤런트, 모델","탤런트,모델"
Jang Geun Suk,2,장근석,0.0,1986-12-07,23,,,,,"장근석
Jang Keun-Suk
영화배우",-영화배우
Lee Yoo Bi,3,이유비,1.0,1986-12-07,13,,,,,"이유비
Yubi Lee
탤런트",탤런트
Lee Da Hae,1,이다해,1.0,1986-12-07,19,,,,,"이다해
탤런트",탤런트
Shim Hee Sub,2,심희섭,0.0,1986-12-07,6,,,,,"심희섭
Hee Seop Sim
영화배우",영화배우
Park Shi Yeon,2,박시연,1.0,1986-12-07,18,,,,,"박시연
탤런트, 미스코리아","탤런트,미스코리아"
Son Seung Won,2,손승원,0.0,1986-12-07,Notfound,,,,,"손승원
뮤지컬배우",뮤지컬배우
Jo Jae Hyun,3,조재현,0.0,1986-12-07,25,,,,,"조재현
영화배우",영화배우
Heo Yool,1,"허율
",1.0,1986-12-07,Notfound,,,,,Notfound,정보없음
Gong Yoo Rim,1,공유림,1.0,1986-12-07,6,,,,,"공유림
탤런트, 영화배우","탤런트,영화배우"
No Seong Su,1,노성수,0.0,1986-12-07,1,,,,,"노성수
모델",모델
Ahn Shi Eun,1,안시은,1.0,1986-12-07,3,,,,,"안시은
Si Eun An
영화배우",영화배우
Choi Hee Jin,1,최희진,1.0,1986-12-07,6,,,,,"최희진
영화배우",영화배우
Lee Ho Jung,1,이호정,1.0,1986-12-07,6,,,,,"이호정
영화배우, 모델","영화배우,모델"
