,year,month,rank,song,singer,info
9698,2022,11,99,바람,최유리,갯마을 차차차 OST Part 4
9699,2022,11,100,ALWAYS,윤미래,태양의 후예 OST Part.1 (KBS2 수목드라마)
9700,2022,11,1,사랑인가 봐,멜로망스 (MeloMance),사랑인가 봐 (사내맞선 OST 스페셜 트랙)
9701,2022,11,2,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
9702,2022,11,3,너의 모든 순간,성시경,별에서 온 그대 OST Part.7 (SBS 수목드라마)
9703,2022,11,4,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마)
9704,2022,11,5,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part.4 (MBC 수목드라마)
9705,2022,11,6,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3 (JTBC 금토 드라마)
9706,2022,11,7,아로하,조정석,슬기로운 의사생활 OST Part 3 (tvN 목요드라마)
9707,2022,11,8,희재,성시경,국화꽃 향기 OST
9708,2022,11,9,첫눈처럼 너에게 가겠다,에일리 (Ailee),도깨비 OST Part 9 (tvN 금토드라마)
9709,2022,11,10,서랍,10CM,그 해 우리는 OST Part.1
9710,2022,11,11,안녕,폴킴,호텔 델루나 OST Part.10 (tvN 토일드라마)
9711,2022,11,12,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021)
9712,2022,11,13,있잖아,폴킴,연애플레이리스트2 OST Part.2
9713,2022,11,14,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1 (tvN 목요드라마)
9714,2022,11,15,시작,가호 (Gaho),이태원 클라쓰 OST Part.2 (JTBC 금토드라마)
9715,2022,11,16,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11 (tvN 토일 드라마)
9716,2022,11,17,오랫동안,성시경,오랫동안 (커튼콜 OST Part.5)
9717,2022,11,18,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11 (tvN 목요드라마)
9718,2022,11,19,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3 (tvN 토일드라마)
9719,2022,11,20,어른,Sondia,나의 아저씨 OST Part. 2 (tvN 수목드라마)
9720,2022,11,21,우리가 헤어져야 했던 이유,비비 (BIBI),그 해 우리는 OST Part.2
9721,2022,11,22,그중에 그대를 만나,김호중,삼남매가 용감하게 OST Part.1
9722,2022,11,23,우리의 이야기,멜로망스 (MeloMance),유미의 세포들 OST Part 8
9723,2022,11,24,너였다면,정승환,또 오해영 OST Part 5 (tvN 월화드라마)
9724,2022,11,25,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2 (tvN 목요드라마)
9725,2022,11,26,이 사랑,다비치,태양의 후예 OST Part.3 (KBS2 수목드라마)
9726,2022,11,27,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),멜로망스 (MeloMance),그게 더 편할 것 같아 (N번째 연애 X 멜로망스)
9727,2022,11,28,봄 to 러브,10CM,우리들의 블루스 OST Part 3
9728,2022,11,29,그때 그 아인,김필,이태원 클라쓰 OST Part.6 (JTBC 금토드라마)
9729,2022,11,30,응급실,izi,쾌걸춘향 OST
9730,2022,11,31,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5 (tvN 목요드라마)
9731,2022,11,32,밤하늘의 저 별처럼,헤이즈 (Heize) & 펀치 (Punch),밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙) (SBS 월화드라마)
9732,2022,11,33,화려하지 않은 고백,규현 (KYUHYUN),슬기로운 의사생활 OST Part 4 (tvN 목요드라마)
9733,2022,11,34,처음부터 너와 나,볼빨간사춘기,군주 - 가면의 주인 OST Part.2 (MBC 수목드라마)
9734,2022,11,35,"묘해, 너와",어쿠스틱 콜라보,연애의 발견 OST Part 4 (KBS 월화드라마)
9735,2022,11,36,Say Yes,로꼬 & 펀치 (Punch),달의 연인 - 보보경심 려 OST Part 2 (SBS 월화드라마)
9736,2022,11,37,기억해줘요 내 모든 날과 그때를,거미 (Gummy),호텔 델루나 OST Part.7 (tvN 토일드라마)
9737,2022,11,38,All For You,서인국 & 정은지,응답하라 1997 Love Story Part 1 (tvN 화요드라마)
9738,2022,11,39,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4 (JTBC 월화드라마)
9739,2022,11,40,눈의 꽃,박효신,눈의 꽃
9740,2022,11,41,Beautiful,Crush,도깨비 OST Part 4 (tvN 금토드라마)
9741,2022,11,42,With you,지민 & 하성운,우리들의 블루스 OST Part 4
9742,2022,11,43,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2 (tvN 목요드라마)
9743,2022,11,44,지금이 아닌데,BIG Naughty (서동현),지금이 아닌데 (뉴연플리 OST)
9744,2022,11,45,이별후회,김나영,그 해 우리는 OST Part.4
9745,2022,11,46,존재만으로,원슈타인,스물다섯 스물하나 OST Part 4
9746,2022,11,47,My Way,이수 (엠씨더맥스),돈꽃 OST PART.1 (MBC 주말드라마)
9747,2022,11,48,"기다린 만큼, 더",검정치마,또 오해영 OST Part 7 (tvN 월화드라마)
9748,2022,11,49,마지막 너의 인사,헤이즈 (Heize),우리들의 블루스 OST Part 2
9749,2022,11,50,위로,권진아,멜로가 체질 OST Part 1 (JTBC 금토 드라마)
9750,2022,11,51,Happy Song,멜로망스 (MeloMance),우리들의 블루스 OST Part 7
9751,2022,11,52,Christmas Tree,V,그 해 우리는 OST Part.5
9752,2022,11,53,우연히 봄,로꼬 & 유주 (YUJU),냄새를 보는 소녀 OST Part.2 (SBS 수목드라마)
9753,2022,11,54,상상 (Beyond My Dreams),선우정아,이상한 변호사 우영우 OST Part.2
9754,2022,11,55,"다시 난, 여기",백예린 (Yerin Baek),사랑의 불시착 OST Part 4 (tvN 토일 드라마)
9755,2022,11,56,내 눈물 모아,휘인 (Whee In),슬기로운 의사생활 OST Part 8 (tvN 목요드라마)
9756,2022,11,57,사랑하자,SG워너비,태양의 후예 OST Part.8 (KBS2 수목드라마)
9757,2022,11,58,소녀,오혁,응답하라 1988 OST Part 3 (tvN 금토드라마)
9758,2022,11,59,그런 사람 또 없습니다,이승철,슬픔보다 더 슬픈이야기 OST 2nd
9759,2022,11,60,나의 어깨에 기대어요,10CM,호텔 델루나 OST Part.2 (tvN 토일드라마)
9760,2022,11,61,이제는 어떻게 사랑을 하나요,정효빈,연애의 참견 시즌3 OST - Part.6
9761,2022,11,62,You Are My Everything,거미 (Gummy),태양의 후예 OST Part.4 (KBS2 수목드라마)
9762,2022,11,63,Starlight,태일 (TAEIL),스물다섯 스물하나 OST Part 1
9763,2022,11,64,너무 보고싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6 (KBS 월화드라마)
9764,2022,11,65,만약에,태연 (TAEYEON),쾌도 홍길동 OST (KBS 수목드라마)
9765,2022,11,66,걱정말아요 그대,이적,응답하라 1988 OST Part 2 (tvN 금토드라마)
9766,2022,11,67,돌덩이,하현우 (국카스텐),이태원 클라쓰 OST Part.3 (JTBC 금토드라마)
9767,2022,11,68,너에게,성시경,응답하라 1994 OST Part 2 (tvN 드라마)
9768,2022,11,69,참 아름다운 일,권진아,치얼업 OST Part.7
9769,2022,11,70,그대 고운 내사랑,어반자카파,슬기로운 의사생활 OST Part 5 (tvN 목요드라마)
9770,2022,11,71,"너에게 난, 나에게 넌",미도와 파라솔,슬기로운 의사생활 OST Part 12 (tvN 목요드라마)
9771,2022,11,72,여전히 아름다운지,세븐틴 (SEVENTEEN),슬기로운 의사생활 시즌2 OST Part 8 (tvN 목요드라마)
9772,2022,11,73,Perhaps Love (사랑인가요),하울 (HowL) & 제이 (J.ae),궁 OST (MBC 수목드라마)
9773,2022,11,74,같은 베개…,이소정,"같은 베개… (어서오세요, 휴남동 서점입니다 X 이소정)"
9774,2022,11,75,이젠 잊기로 해요 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special (tvN 목요드라마)
9775,2022,11,76,바라보기,엠씨더맥스 (M.C the MAX),미녀의 탄생 OST PART4 (SBS 주말드라마)
9776,2022,11,77,여름비,샘김 (Sam Kim),그 해 우리는 OST Part.8
9777,2022,11,78,너는 나의 봄이다,성시경,시크릿 가든 OST Part.4 (SBS 주말드라마)
9778,2022,11,79,꿈처럼,벤,또 오해영 OST Part 2 (tvN 월화드라마)
9779,2022,11,80,말해! 뭐해?,케이윌 (K.Will),태양의 후예 OST Part.6 (KBS2 수목드라마)
9780,2022,11,81,잊지 말아요,백지영,잊지 말아요 - 아이리스 (Iris) OST Part.1
9781,2022,11,82,언덕나무,이승윤,그 해 우리는 OST Part.7
9782,2022,11,83,사랑의 시작은 고백에서부터,김범수,프로듀사 OST (KBS 금토드라마)
9783,2022,11,84,Lonely Night,권진아,슬기로운 의사생활 OST Part 1 (tvN 목요드라마)
9784,2022,11,85,"아주, 천천히",비비 (BIBI),스물다섯 스물하나 OST Part 3
9785,2022,11,86,영화 속에 나오는 주인공처럼,펀치 (Punch),동백꽃 필 무렵 (KBS2 수목드라마) OST - Part.6
9786,2022,11,87,내 목소리 들리니,벤,호텔 델루나 OST Part.9 (tvN 토일드라마)
9787,2022,11,88,잘 지내요,정승환,라이프 OST Part. 6 (JTBC 월화드라마)
9788,2022,11,89,기억해 줘요,다비치,우리들의 블루스 OST Part 5
9789,2022,11,90,이유,신용재 (2F),시크릿 가든 OST Part.3 (SBS 주말드라마)
9790,2022,11,91,결혼,문문 (MoonMoon),이번 생은 처음이라 OST Part 4 (tvN 월화드라마)
9791,2022,11,92,조금 더 외로워지겠지,김나영,검색어를 입력하세요 WWW OST Part 7 (tvN 수목드라마)
9792,2022,11,93,사랑아,The One (더원),내 남자의 여자 OST
9793,2022,11,94,청춘 (Feat. 김창완),김필,응답하라 1988 OST Part 1 (tvN 금토드라마)
9794,2022,11,95,Your Lights,이수 (엠씨더맥스),Your Lights (바이크 원정대 OST Part.1)
9795,2022,11,96,살기 위해서,노을,빠담빠담 OST Part.1 (JTBC 월화드라마)
9796,2022,11,97,나는 볼 수 없던 이야기,잔나비,로맨스는 별책부록 OST Part.1 (tvN 주말드라마)
9797,2022,11,98,너는 바다,김나영,너는 바다 (커튼콜 OST Part.4)
9798,2022,11,99,이별언어,소유 (SOYOU),얼어죽을 연애따위 OST Part.7
9799,2022,11,100,바람,최유리,갯마을 차차차 OST Part 4
9800,2022,11,1,사랑인가 봐,멜로망스 (MeloMance),사랑인가 봐 (사내맞선 OST 스페셜 트랙)
9801,2022,11,2,사랑은 늘 도망가,임영웅,신사와 아가씨 OST Part.2
9802,2022,11,3,너의 모든 순간,성시경,별에서 온 그대 OST Part.7 (SBS 수목드라마)
9803,2022,11,4,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,'키스 먼저 할까요?' OST Part. 3 (SBS 월화드라마)
9804,2022,11,5,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part.4 (MBC 수목드라마)
9805,2022,11,6,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3 (JTBC 금토 드라마)
9806,2022,11,7,첫눈처럼 너에게 가겠다,에일리 (Ailee),도깨비 OST Part 9 (tvN 금토드라마)
9807,2022,11,8,아로하,조정석,슬기로운 의사생활 OST Part 3 (tvN 목요드라마)
9808,2022,11,9,희재,성시경,국화꽃 향기 OST
9809,2022,11,10,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021)
9810,2022,11,11,서랍,10CM,그 해 우리는 OST Part.1
9811,2022,11,12,안녕,폴킴,호텔 델루나 OST Part.10 (tvN 토일드라마)
9812,2022,11,13,있잖아,폴킴,연애플레이리스트2 OST Part.2
9813,2022,11,14,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1 (tvN 목요드라마)
9814,2022,11,15,시작,가호 (Gaho),이태원 클라쓰 OST Part.2 (JTBC 금토드라마)
9815,2022,11,16,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11 (tvN 토일 드라마)
9816,2022,11,17,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11 (tvN 목요드라마)
9817,2022,11,18,그대라는 시,태연 (TAEYEON),호텔 델루나 OST Part.3 (tvN 토일드라마)
9818,2022,11,19,어른,Sondia,나의 아저씨 OST Part. 2 (tvN 수목드라마)
9819,2022,11,20,우리가 헤어져야 했던 이유,비비 (BIBI),그 해 우리는 OST Part.2
9820,2022,11,21,그중에 그대를 만나,김호중,삼남매가 용감하게 OST Part.1
9821,2022,11,22,너였다면,정승환,또 오해영 OST Part 5 (tvN 월화드라마)
9822,2022,11,23,이 사랑,다비치,태양의 후예 OST Part.3 (KBS2 수목드라마)
9823,2022,11,24,우리의 이야기,멜로망스 (MeloMance),유미의 세포들 OST Part 8
9824,2022,11,25,그게 더 편할 것 같아 (N번째 연애 X 멜로망스),멜로망스 (MeloMance),그게 더 편할 것 같아 (N번째 연애 X 멜로망스)
9825,2022,11,26,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2 (tvN 목요드라마)
9826,2022,11,27,응급실,izi,쾌걸춘향 OST
9827,2022,11,28,그때 그 아인,김필,이태원 클라쓰 OST Part.6 (JTBC 금토드라마)
9828,2022,11,29,봄 to 러브,10CM,우리들의 블루스 OST Part 3
9829,2022,11,30,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5 (tvN 목요드라마)
9830,2022,11,31,Beautiful,Crush,도깨비 OST Part 4 (tvN 금토드라마)
9831,2022,11,32,Say Yes,로꼬 & 펀치 (Punch),달의 연인 - 보보경심 려 OST Part 2 (SBS 월화드라마)
9832,2022,11,33,밤하늘의 저 별처럼,헤이즈 (Heize) & 펀치 (Punch),밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙) (SBS 월화드라마)
9833,2022,11,34,처음부터 너와 나,볼빨간사춘기,군주 - 가면의 주인 OST Part.2 (MBC 수목드라마)
9834,2022,11,35,기억해줘요 내 모든 날과 그때를,거미 (Gummy),호텔 델루나 OST Part.7 (tvN 토일드라마)
9835,2022,11,36,화려하지 않은 고백,규현 (KYUHYUN),슬기로운 의사생활 OST Part 4 (tvN 목요드라마)
9836,2022,11,37,사랑하면 안 되는 사람,임한별,사랑하면 안 되는 사람 (커튼콜 OST Part.6)
9837,2022,11,38,오랫동안,성시경,오랫동안 (커튼콜 OST Part.5)
9838,2022,11,39,"묘해, 너와",어쿠스틱 콜라보,연애의 발견 OST Part 4 (KBS 월화드라마)
9839,2022,11,40,내 생에 아름다운,케이윌 (K.Will),뷰티 인사이드 OST Part.4 (JTBC 월화드라마)
9840,2022,11,41,눈의 꽃,박효신,눈의 꽃
9841,2022,11,42,지금이 아닌데,BIG Naughty (서동현),지금이 아닌데 (뉴연플리 OST)
9842,2022,11,43,All For You,서인국 & 정은지,응답하라 1997 Love Story Part 1 (tvN 화요드라마)
9843,2022,11,44,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2 (tvN 목요드라마)
9844,2022,11,45,이별후회,김나영,그 해 우리는 OST Part.4
9845,2022,11,46,With you,지민 & 하성운,우리들의 블루스 OST Part 4
9846,2022,11,47,My Way,이수 (엠씨더맥스),돈꽃 OST PART.1 (MBC 주말드라마)
9847,2022,11,48,존재만으로,원슈타인,스물다섯 스물하나 OST Part 4
9848,2022,11,49,You Are My Everything,거미 (Gummy),태양의 후예 OST Part.4 (KBS2 수목드라마)
9849,2022,11,50,내 눈물 모아,휘인 (Whee In),슬기로운 의사생활 OST Part 8 (tvN 목요드라마)
9850,2022,11,51,"기다린 만큼, 더",검정치마,또 오해영 OST Part 7 (tvN 월화드라마)
9851,2022,11,52,Christmas Tree,V,그 해 우리는 OST Part.5
9852,2022,11,53,마지막 너의 인사,헤이즈 (Heize),우리들의 블루스 OST Part 2
9853,2022,11,54,위로,권진아,멜로가 체질 OST Part 1 (JTBC 금토 드라마)
9854,2022,11,55,Happy Song,멜로망스 (MeloMance),우리들의 블루스 OST Part 7
9855,2022,11,56,너에게,성시경,응답하라 1994 OST Part 2 (tvN 드라마)
9856,2022,11,57,우연히 봄,로꼬 & 유주 (YUJU),냄새를 보는 소녀 OST Part.2 (SBS 수목드라마)
9857,2022,11,58,"다시 난, 여기",백예린 (Yerin Baek),사랑의 불시착 OST Part 4 (tvN 토일 드라마)
9858,2022,11,59,사랑하자,SG워너비,태양의 후예 OST Part.8 (KBS2 수목드라마)
9859,2022,11,60,소녀,오혁,응답하라 1988 OST Part 3 (tvN 금토드라마)
9860,2022,11,61,상상 (Beyond My Dreams),선우정아,이상한 변호사 우영우 OST Part.2
9861,2022,11,62,그런 사람 또 없습니다,이승철,슬픔보다 더 슬픈이야기 OST 2nd
9862,2022,11,63,나의 어깨에 기대어요,10CM,호텔 델루나 OST Part.2 (tvN 토일드라마)
9863,2022,11,64,이제는 어떻게 사랑을 하나요,정효빈,연애의 참견 시즌3 OST - Part.6
9864,2022,11,65,너무 보고싶어,어쿠스틱 콜라보,연애의 발견 OST Part 6 (KBS 월화드라마)
9865,2022,11,66,같은 베개…,이소정,"같은 베개… (어서오세요, 휴남동 서점입니다 X 이소정)"
9866,2022,11,67,Starlight,태일 (TAEIL),스물다섯 스물하나 OST Part 1
9867,2022,11,68,만약에,태연 (TAEYEON),쾌도 홍길동 OST (KBS 수목드라마)
9868,2022,11,69,그대 고운 내사랑,어반자카파,슬기로운 의사생활 OST Part 5 (tvN 목요드라마)
9869,2022,11,70,너는 나의 봄이다,성시경,시크릿 가든 OST Part.4 (SBS 주말드라마)
9870,2022,11,71,돌덩이,하현우 (국카스텐),이태원 클라쓰 OST Part.3 (JTBC 금토드라마)
9871,2022,11,72,"너에게 난, 나에게 넌",미도와 파라솔,슬기로운 의사생활 OST Part 12 (tvN 목요드라마)
9872,2022,11,73,걱정말아요 그대,이적,응답하라 1988 OST Part 2 (tvN 금토드라마)
9873,2022,11,74,Perhaps Love (사랑인가요),하울 (HowL) & 제이 (J.ae),궁 OST (MBC 수목드라마)
9874,2022,11,75,잊지 말아요,백지영,잊지 말아요 - 아이리스 (Iris) OST Part.1
9875,2022,11,76,만개화,안예은,웹툰 '화산귀환' OST Part.2
9876,2022,11,77,여전히 아름다운지,세븐틴 (SEVENTEEN),슬기로운 의사생활 시즌2 OST Part 8 (tvN 목요드라마)
9877,2022,11,78,이젠 잊기로 해요 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special (tvN 목요드라마)
9878,2022,11,79,바라보기,엠씨더맥스 (M.C the MAX),미녀의 탄생 OST PART4 (SBS 주말드라마)
9879,2022,11,80,꿈처럼,벤,또 오해영 OST Part 2 (tvN 월화드라마)
9880,2022,11,81,여름비,샘김 (Sam Kim),그 해 우리는 OST Part.8
9881,2022,11,82,말해! 뭐해?,케이윌 (K.Will),태양의 후예 OST Part.6 (KBS2 수목드라마)
9882,2022,11,83,언덕나무,이승윤,그 해 우리는 OST Part.7
9883,2022,11,84,Lonely Night,권진아,슬기로운 의사생활 OST Part 1 (tvN 목요드라마)
9884,2022,11,85,내 목소리 들리니,벤,호텔 델루나 OST Part.9 (tvN 토일드라마)
9885,2022,11,86,"아주, 천천히",비비 (BIBI),스물다섯 스물하나 OST Part 3
9886,2022,11,87,영화 속에 나오는 주인공처럼,펀치 (Punch),동백꽃 필 무렵 (KBS2 수목드라마) OST - Part.6
9887,2022,11,88,사랑의 시작은 고백에서부터,김범수,프로듀사 OST (KBS 금토드라마)
9888,2022,11,89,잘 지내요,정승환,라이프 OST Part. 6 (JTBC 월화드라마)
9889,2022,11,90,결혼,문문 (MoonMoon),이번 생은 처음이라 OST Part 4 (tvN 월화드라마)
9890,2022,11,91,이별언어,소유 (SOYOU),얼어죽을 연애따위 OST Part.7
9891,2022,11,92,기억해 줘요,다비치,우리들의 블루스 OST Part 5
