Unnamed: 0,drama_name,org_net,director,screenwriter,start_dt,end_dt,aired_on,year,tot_eps,time_per_ep,synopsis,actor_list,kor_title
222,Again My Life,SBS ViuTV,"['Han Cheol Soo', 'Kim Yong Min']","['Lee Byung Hun', 'Kim Yool', 'J']",2022-04-08,2022-05-28,"Friday, Saturday",2022,16,244.0,"Kim Hee Woo came from an inauspicious start as a low-grade high schooler to work his way up through university and finally pass the bar examination. His relentless hard work has finally paid dividends, and he has become a public prosecutor. During the course of his investigations, he must conduct a probe into a politician suspected of corruption. But his investigation is abruptly ended when a mysterious man kills him.However, he later comes to, finding that he is actually alive. Restored to the mortal realm, he finds that he must return to university and complete his academic journey again – while he tries to discover the truth about what happened to him. On his journey, he encounters Kim Hee Ah, an exceptionally intelligent young woman who also happens to be the youngest daughter of the family that owns the wealthy Cheonha business group. As Kim Hee Woo and Kim Hee Ah intensify their search for answers, they discover that a shady cabal of rich power brokers may have played a part in his “death.”(Source: Viki)~~ Adapted from the novel series ""Again My Life"" (어게인 마이 라이프) by Lee Hae Nal (이해날).","['Kim Ji Eun', 'Lee Kyung Young', 'Jung Sang Hoon', 'Lee Joon Gi']",어게인 마이 라이프
223,Green Mothers' Club,jTBC Netflix,['Ra Ha Na'],['Shin Yi Won'],2022-04-06,2022-05-26,"Wednesday, Thursday",2022,16,262.0,"The 'Green Mothers Club' captures the friendship, motherhood, and growth of five mothers who met in the elementary community, each with a complex that they could not overcome. It is a story that recounts the definition of a friend who meet naturally, communicate, and share life, rather than organizational interests such as school or work. Each person lives differently, but is reminded of the 'beast realm' (instinct) called motherhood, and ponders the existence of a mother and a human being.(Source: entertain.v.daum.net)","['Choo Ja Hyun', 'Lee Yo Won', 'Kim Gyu Ri', 'Jang Hye Jin', 'Joo Min Kyung']",그린 마더스 클럽
224,Bubble Up,,,,2022-04-04,2022-04-05,Monday,2022,10,90.0,"Bubble up tells the stories of young university students from two competing schools, who decide to open a joint youtube channel representing the student bodies of both universities. Kim Se Woon, a second year business student at Dae Han University. The character is known for his bright and generous personality, but he feels envy toward the more confident and straightforward On Ha Young. (Source: Allkpop) ","['Kim So Hee', 'Kim Young Bin']",버블 업
225,It's Beautiful Now,KBS2,['Kim Sung Geun'],['Ha Myung Hee'],2022-04-02,2022-09-18,"Saturday, Sunday",2022,50,84.0,"The Lee brothers Yoon Jae, Hyun Jae, and Soo Jae are not interested in dating or getting married. Their indifference towards marriage is cause for concern among family members. They offer the enticement of an apartment to the brother that marries first. Now, all three are actively seeking a  bride. ","['Shin Dong Mi', 'Oh Min Suk', 'Yoon Shi Yoon', 'Bae Da Bin', 'Seo Bum June', 'Choi Ye Bin']",현재는 아름다워
226,Tell Me Sick,,,,2022-04-01,2022-05-27,Friday,2022,9,80.0,,,아프다고 말해줘
227,Tomorrow,MBC Netflix,"['Kim Tae Yoon', 'Sung Chi Wook']","['Park Ran', 'Park Ja Kyung', 'Kim Yu Jin']",2022-04-01,2022-05-21,"Friday, Saturday",2022,16,225.0,"Choi Joon Woong seeks a job, but it's hard for him to get hired. One night, he witnesses a man trying to end his life and decides to stop him. He gets acquainted with grim reapers Koo Ryeon and Im Ryoong Gu, who belong to a crisis management team. Their purpose is to prevent people from committing suicide. After Joon Woong ends up in a coma and becomes half-human and half-spirit, he is employed by a company of grim reapers as the newest member of the crisis management team.(Source: Netflix, s a r a at MyDramaList)~~ Adapted from the webtoon ""Tomorrow"" (내일) by Llama (라마).","['Kim Hee Sun', 'Rowoon', 'Lee Soo Hyuk', 'Yun Ji On']",내일
228,Blueming,iQiyi,['Hwang Da Seul'],['Park Young'],"Mar 31, 2022","Mar 31, 2022",Thursday,2022,11,76.0,"Since childhood, Cha Si Won has realised that only people with good looks will grow to be popular, and he has made it a personal goal to achieve popularity by maintaining a strict personal regime and adopting a pleasant personality. As he starts his first year in college, Cha Si Won is confident that he will be one of the most popular people on campus. That is, until he meets another guy called Hyeong Da Un, who appears to also have perfect looks, gets straight A’s, comes from a rich family, and even has a great personality. Cha Si Won's confidence in himself is shaken as he finds himself crossing paths with Hyeong Da Un time and time again. College life no longer appears as easy as it seems.(Source: MyDramaList)~~ Adapted from the webtoon ""Who Can Define Popularity?"" (인기는 무언가 잘못되었다?) by Tak Bon (拓本).","['Jo Hyuk Joon', 'Kang Eun Bin']",블루밍
229,Pachinko,,,['Soo Hugh'],2022-03-25,2022-04-29,Friday,2022,8,405.0,"This sweeping saga chronicles the hopes and dreams of a Korean immigrant family across four generations as they leave their homeland in an indomitable quest to survive and thrive.  (Source: AppleTV)~~ Adapted from the novel ""Pachinko"" by Min Jin Lee (이민진). ","['Kim Min Ha', 'Youn Yuh Jung', 'Jin Ha', 'Lee Min Ho']",Pachinko
230,Hope or Dope,,['Jo Yong Ik'],['Jung Soo Yoon'],"Mar 25, 2022","Mar 25, 2022",Friday,2022,10,210.0,"Eighteen-year-old Kyung Da Jung, who should be concentrating on completing her last year of high school, is used by her ruthless mother as a drug mule – transporting narcotics to drug gangs. Her mother regularly threatens her with violence if she fails to complete her dangerous, illegal missions. But when one drug deal goes wrong, she finds herself on the run, and takes refuge in a rural village deep in the South Korean countryside.What she finds in the village surprises her. Discovering a carefully cultivated marijuana field, she realizes that the field’s crop could fetch her a lot of money on the black market and is tempted to do something about it. But she also meets Gong Yoon Tak, an ordinary high schooler, as well as his family and friends. Soon, the village finds themselves sucked into Kyung Da Jung’s world as police investigators and underworld characters begin to surface there…(Source: Viki)","['Yoon Chan Young', 'Yoon Hyun Soo', 'Won Ji An', 'Han Se Jin', 'Yang Seo Hyun']",소년비행
231,The King of Pigs,TVING,['Kim Dae Jin'],['Tak Jae Young'],2022-03-18,2022-04-22,Friday,2022,12,275.0,"Two friends meet up and recall their experiences as victims of school bullying when they receive a message from a friend from 20 years ago and mysterious serial killings begin to occur. Kyung Min lives with the trauma of the school violence he experienced twenty years ago and an unexpected case causes his suppressed emotions to reappear. Meanwhile, Detective Jong Suk receives a mysterious message sent from a friend from 20 years ago which reminds him of the school violence that took place back then. Chasing the mysterious message, he tries to put a stop to the murders.Through these characters with tragic fates, the drama touches on the origin of school violence and the bullying that pervades modern society. (Source: AsianWiki)~~ Adapted from the animated film ""The King of Pigs"" (돼지의 왕) by Yeon Sang Ho (연상호), based on a true story.","['Kim Dong Wook', 'Chae Jung An', 'Kim Sung Gyu']",돼지의 왕
232,Two Universes,Naver TV Cast vLive,['Lee Je Hee'],['Choi Soo Young'],2022-03-17,2022-05-19,Thursday,2022,10,90.0,"A fateful romance about Kim Byeol, a fatalist who is pessimistic about her fate and devoted herself to fortune telling, finding herself in front of two Woo Joos whose names are the same as her future husband's.(Source: HanCinema) ","['Bae Woo Hee', 'Lee Soo Min', 'Kim In Seong', 'Ryu Eui Hyun']",두 명의 우주
233,Blue of Winter,Viki,,,2022-03-15,2022-03-29,"Tuesday, Thursday",2022,5,120.0,"Ji Seok and Do Jin meet Hyeon Woo during high school at a judo competition between high schools in Seoul.Hyeon Woo, who is obsessed with fighting despite knowing that he will get hurt, uses reckless techniques against his opponent to win. In the end, Hyeon Woo ends up on a stretcher, but he can't hide his joy at the feeling of having managed to win. Ji Seok and Do Jin are curious about Hyeon Woo from that day on. Do Jin follows Hyeon Woo to the same school and meets Hyeon Woo again at the judo club.As the elite prospect of a family of judo medalists, Do Jin, who swept the current judo championship, is bullied by the jealous superiors of the judo club. Hyeon Woo wisely saves Do Jin, and in the process, the two become close.Ji Seok approaches Hyeon Woo with the intention of being a friend and ends up becoming a lover. Do Jin is called to a competition between athletes in a situation where he is falling in love with Hyeon Woo. Hyeon Woo, who receives Do Jin's confession before leaving for the competition, rejects his confession and prays for Do Jin's Olympic victory.Six years later, Do Jin, who became a gold medalist, meets again with Hyeon Woo and Ji Seok, who are in their third year of college, and are struggling with their time together.","['Jeon Yu Bin', 'Yoo Young Mo', 'Lee Jung Min', 'Min In Gi']",유도 소년
234,A Superior Day,OCN,['Jo Nam Hyung'],['Lee Ji Hyun'],2022-03-13,2022-05-01,Sunday,2022,8,450.0,"Lee Ho Cheol is a regular firefighter. When news begins to surface about a serial killer, He Cheol is approached by a stranger who informs him that his neighbor, Kwon Shi Woo, is the likely culprit. Unbeknownst to Lee Ho Cheol, that stranger is a contract killer. Soon Lee Ho Cheol finds himself dangerously caught between the two. (Source: MyDramaList)~~ Adapted from the novel ""Superior Day"" (우월한 하루) by Team Getname (팀 겟네임). ","['Jin Goo', 'Ha Do Gwon', 'Lee Won Keun']",우월한 하루
235,Kill Heel,tvN,['Noh Do Cheol'],"['Shin Kwang Ho', 'Lee Choon Woo']",2022-03-09,2022-04-21,"Wednesday, Thursday",2022,14,257.0,"Set within the competitive power struggles of TV home shopping hosts, three hosts compete against each other with intense desires to achieve success and gain fame in the industry field.Woo Hyun works as the host of home shopping show. Her record as a shopping show host is neither good or bad. She aspires to become the top shopping show host, but she experiences a fall into a bottomless pit. This leads her to change.Ki Mo Lan is the vice-president of UNI Home Shopping. She started her career as a regular employee and worked her way up to her executive position. Her success story is legendary to other people. She doesn't allow mistakes and she doesn't show what she thinks, but she has charisma.Bae Ok Sun is a top host at UNI Home Shopping. She was born into a high class family. She is generous to others and she is respected by employees at her company, but what she really thinks is veiled.(Source: CJ ENM, AsianWiki)","['Kim Sung Ryung', 'Lee Hye Young', 'Kim Ha Neul']",킬힐
236,Crazy Love,KBS2,['Kim Jung Hyun'],['Kim Bo Gyeom'],2022-03-07,2022-04-26,"Monday, Tuesday",2022,16,244.0,"No Go Jin is the most popular mathematics instructor in the private education field and the CEO of GOTOP Education. Even though he has only a high school level education, he has achieved all of his success due to his extreme intelligence. He seems like a perfect man with a handsome appearance, high IQ, and wealth. He is also narcissistic. One day, he is suddenly warned that he will be murdered.Lee Shin A works as No Go Jin’s secretary. She is a diligent and responsible employee. Due to her quiet and introverted personality, she has little presence with her boss No Go Jin and her colleagues at work. Her colleagues begin to recognize her, because she has worked for the notorious No Go Jin for more than 1 year. She then learns that she does not have much time left to live.(Source: AsianWiki)","['Ha Joon', 'Kim Jae Wook', 'Krystal Jung']",크레이지 러브
237,Military Prosecutor Doberman,tvN,['Jin Chang Gyu'],['Yoon Hyun Ho'],2022-02-28,2022-04-26,"Monday, Tuesday",2022,16,244.0,"Do Bae Man became military prosecutor only to make more money and be successful. On the other hand, Cha Woo In, recently joining Bae Man’s team, became one for her revenge. As these two different purposes shows, the two have very different backgrounds and personalities. However, as they work on the same case, Bae Man and Woo In help each other and even grow together as fine military prosecutors.(Source: CJ ENM) ","['Ahn Bo Hyun', 'Kim Woo Seok', 'Jo Bo Ah', 'Oh Yeon Soo', 'Kim Young Min']",군검사 도베르만
238,A Business Proposal,Netflix SBS,['Park Seon Ho'],"['Han Sul Hee', 'Hong Bo Hee']",2022-02-28,2022-04-05,"Monday, Tuesday",2022,12,300.0,"Shin Ha Ri is a single woman who works for a company. She has a male friend, who she has had a crush on for a long time, but she learns he has a girlfriend. Shin Ha Ri feels sad and decides to meet her friend Jin Young Seo, who is a daughter of a chaebol family. Jin Young Seo then asks Shin Ha Ri to take her place on a blind date and even offers some money for her time. Shin Ha Ri accepts her friend's offer. She goes out on a blind date as Jin Young Seo while having the intention of getting rejected by her date. When she sees her blind date, Shin Ha Ri is dumbfounded. Her blind date is Kang Tae Moo. He is the CEO of the company where she works.Kang Tae Moo is the CEO of a company that his grandfather founded. One day, his grandfather informed him of an upcoming blind date that he set up for him. Kang Tae Moo is a workaholic, and he is annoyed that his grandfather sets up blind dates for him. He decides to marry the next woman whom he meets on a blind date, so he won't be disturbed from his work anymore. That woman is Shin Ha Ri, but she is pretending to be Jin Young Seo.On the following day, Shin Ha Ri receives a phone call from Kang Tae Moo. He asks her to marry him.(Source: AsianWiki)~~ Adapted from the web novel ""The Office Blind Date"" (사내 맞선) by Hae Hwa (해화).","['Ahn Hyo Seop', 'Seol In Ah', 'Kim Min Gue', 'Kim Se Jeong']",사내 맞선
239,Love (ft. Marriage and Divorce) Season 3,TV Chosun,['Yoo Jung Joon'],['Im Sung Han'],2022-02-26,2022-05-01,"Saturday, Sunday",2022,16,262.0,"The drama is about an unimaginable misfortune faced by three attractive female characters in their 30s, 40s and 50s, and the discord between married couples seeking true love.(Source: HanCinema) ","['Park Joo Mi', 'Kang Shin Hyo', 'Lee Ga Ryeong', 'Jeon Soo Kyung', 'Ji Young San']",결혼작사 이혼작곡3
240,Juvenile Justice,Netflix,['Hong Jong Chan'],['Kim Min Sook'],"Feb 25, 2022","Feb 25, 2022",Friday,2022,10,372.0,"Sim Eun Seok is an elite judge with a prickly personality who hates juvenile offenders. After she gets assigned to a local juvenile court, she tries to balance her aversion to minor offenders with firm beliefs on justice and punishment, as she goes out of her way to break custom and administer her own ways of punishing the offenders.(Source: Netflix, AsianWiki) ","['Lee Sung Min', 'Kim Mu Yeol', 'Lee Jung Eun', 'Kim Hye Soo']",소년 심판
241,Cherry Blossoms After Winter,Viki,['Yoon Joon Ho'],,2022-02-24,2022-04-14,Thursday,2022,8,188.0,"The death of his parents forces a seven-year-old boy named Seo Hae Bom to move in with an adoptive family who have a young son of the same age named Jo Tae Seong. Seo Hae Bom is in awe of Jo Tae Seong – he considers the boy to be everything that he is not: tall, handsome, popular, caring, and worthy of love and attention. The diminutive Seo Hae Bom thinks himself inferior and is humbled by the kindness of the family that took him in.Things become slightly different for the duo, however, after Seo Hae Bom and Jo Tae Seong end up in the same high school class. All of a sudden, they are spending more time than ever together at home and at school. An unexpected romantic spark ignites between the two – but what will Cupid have to say about all this?(Source: Viki)~~ Adapted from the webtoon ""Cherry Blossoms After Winter"" (겨울 지나 벚꽃) by Bam Woo (밤우).","['Ok Jin Uk', 'Kang Hui']",겨울 지나 벚꽃
242,Sponsor,MBN Viki,['Kwak Gi Won'],['Park Gye Hyung'],2022-02-23,2022-04-06,"Wednesday, Thursday",2022,12,280.0,"A romance thriller between four men and women running like a runaway locomotive toward different desires, including success, revenge, children and love. Lee Sun Woo, is a photographer and editor at a magazine. He keeps a burning ambition and heartfelt desire for revenge hidden behind his warm exterior. Han Chae Rin is the CEO of a cosmetics company. She is greedy and ambitious despite her success. Park Da Som is a rising actress. She does anything for success. At the same time, she struggles to protect her son who has a rare disease. She’s internally struggling between motherhood and success, and despite her cold exterior, she truly loves her ill son. Hyun Seung Hoon, Park Da Som’s husband, is an aspiring model. His life goals are to overcome poverty and failures. He dreams of succeeding in life.(Source: Naver; Soompi)","['Lee Ji Hoon', 'Han Chae Young', 'Ji Yi Soo', 'Koo Ja Sung']",스폰서
243,Oh! Boarding House,Viki,['Park Eun Joo'],['Team Wol Pi Dong'],2022-02-22,2022-03-16,"Tuesday, Wednesday",2022,8,112.0,"Sul Won is an out-of-work young man whose mother runs a low-cost boarding house for students and men who don’t have enough money to buy or rent an apartment on their own. But when his mother suddenly goes on vacation, she leaves Sul Won in charge of the boarding house – becoming the de facto live-in landlord. The residents of the boarding house are a mixed bunch. They include a high school senior, who also happens to be Sul Won’s cousin. There is also Sul Won’s former college friend, as well as Kim Chun Seo, a high school teacher. Rounding out the number is a third-year university student who dreams of becoming a writer. As the young men spend more time together, a close bond of friendship begins to form in the house. But when Sul Won discovers that some of the tenants have begun to develop a crush on him, Cupid could well come calling!(Source: Viki, edited by MyDramaList)~~ Adapted from the webtoon ""Hasuk 5"" (하숙집 5번지) by Penguin (펭귄).","['Im Sung Kyun', 'Shin Yong Seok']",하숙집 오!번지
244,Cinema Club,,,,2022-02-22,2022-04-20,Tuesday,2022,9,53.0,,,씨네마클럽
245,Tracer Season 2,MBC,['Lee Seung Young'],['Kim Hyun Jung'],"Feb 18, 2022","Feb 18, 2022",Friday,2022,8,525.0,"Dong Joo's journey to reveal the secrets behind his father's death continues. Tae Joon leads the NTS full of ambition. Dong Joo finds out that Tae Joon is related to his father's death and looks for additional evidence. Along with unlocking the secrets behind Dong Joo's father's death, Bureau Five continues to punish the tax evasion, secret funds, and corrupt trading of top officials in the country. Will Dong Joo and his teammates complete their journey in success?(Source: Viki)","['Yim Si Wan', 'Son Hyun Joo', 'Go Ah Sung', 'Park Yong Woo']",트레이서 시즌 2
246,Woof & Meow – Do you Love Me?,DRAMAcube,,['Kim Yoo Jung'],2022-02-18,2022-03-04,Friday,2022,10,102.0,"When it comes to love, Ha Joon is about the farthest thing from an expert that you can get. With almost no dating experience, the closest Ha Joon has ever gotten to having a long-term relationship is the one he has with his dog, Meongoo. Now in his twenties, Ha Joon is starting to feel that raising a dog is great, but it would be nice to have an actual human by his side.Terrified of going through his entire twenties without a proper relationship, Ha Joon agrees to visit a dating consultation company with some of his college friends. While there, Ha Joon finds himself crossing paths with Do Hee, a pretty young lady who looks exactly like his first love. Incredibly unlucky when it comes to love, Do Hee's only true companion is her cat Anna. Even so, Do Hee refuses to give up on love.Bonding over their mutual affection for their pets, Ha Joon and Do Hee find themselves drawing even closer, but is that one connection enough to spark love's eternal flame?(Source: Viki)","['Cha Hun', 'Yoon Chae Kyung', 'Joo Jong Hyuk', 'Park So Eun']",멍냥멍냥
247,I Have Not Done My Best Yet,TVING,['Im Tae Woo'],"['Park Eun Young', 'Park Hee Kwon']",2022-02-18,2022-03-25,Friday,2022,12,300.0,"Nam Geum Pil is a man in his 40's and he lives with his father and daughter. Out of the blue, he decides to quit his job. He receives criticism from his family, but he doesn't care. He freeloads from his friend when he wants to drink alcohol. Meanwhile, Nam Geum Pil becomes aware of a male neighbor who looks like an unemployed man, but he actually makes a lot of money as a webcomic writer. Nam Geum Pil then decides to become a comic writer.(Source: AsianWiki)~~ Adapted from the manga series ""Ore Wa Mada Honki Dashitenai Dake"" (俺はまだ本気出してないだけ) by Shunju Aono (青野春秋).","['Park Jung Yeon', 'Kim Gab Soo', 'Park Hae Joon']",아직 최선을 다하지 않았을 뿐
248,Thirty-Nine,jTBC Netflix,['Kim Sang Ho'],['Yoo Young Ah'],2022-02-16,2022-03-31,"Wednesday, Thursday",2022,12,390.0,"Leaning on each other through thick and thin, a trio of best friends stand together as they experience life, love and loss on the brink of turning 40.Cha Mi Jo is the head dermatologist of a clinic in Gangnam. She is a warm character who grew up in a wealthy environment with a caring family and everything she could wish for.Jung Chan Young dreamed of becoming an actress but ended up becoming an acting teacher instead. Although her way of speaking may seem blunt and harsh, the sincerity in her words makes her a character impossible to hate.Jang Joo Hee is a department store cosmetics manager. Due to her timid personality, she has yet to really experience a romantic relationship.(Source: Netflix, Soompi)","['Kim Ji Hyun', 'Son Ye Jin', 'Jeon Mi Do']","서른, 아홉"
249,Grid,Disney+ Hulu,['Lee Khan'],['Lee Soo Yeon'],2022-02-16,2022-04-20,Wednesday,2022,10,360.0,"Earth has survived catastrophic solar winds under the protection of the Grid, its planetary defense shield. Kim Sae Ha, a Bureau employee, encounters a murderer. Jung Sae Byeok, a detective, is dispatched to arrest the murderer. While in pursuit of the fugitive, she witnesses an unbelievable phenomenon: the founder of the Grid - a ghost from the past - has reappeared after 24 years. But why is she abetting the fugitive? This is a thriller that pursues the mysterious truth behind what saved humanity from an apocalypse.(Source: Disney+)","['Kim Sung Kyun', 'Lee Si Young', 'Kim Mu Yeol', 'Seo Kang Joon', 'Kim Ah Joong']",그리드
250,Semantic Error,,['Kim Soo Jung'],['Jason'],2022-02-16,2022-03-10,"Wednesday, Thursday",2022,8,188.0,"Chu Sang Woo is a junior computer science majoring student who prizes reason, rules, and a rigid sense of what is right above all else. As part of his university work, he is told to work on a group project for the liberal arts, whereby the group is required to make a final presentation in order to pass the module. But as the rest of the group – whom he knows nothing about – have decided to leave him to do all the work on his own, he decides to remove their names, and make the presentation in his name.But little did he know that when he did this, he would deal a heavy blow to the academic prospects of a senior student named Jang Jae Young. The latter, a design major, is Chu Sang Woo’s polar opposite. He is stylish, fun-loving, and – above all – extraordinarily popular. He is the closest thing the college has to a superstar! But when his credit for the liberal arts project is taken away, his grand plans to study abroad are suddenly thrown up in the air. He seeks out Chu Sang Woo and is of a mind to torment him. But when the duo is forced to work together, a strange attraction starts to develop between them…(Source: Viki)~~ Adapted from the web novel ""Semantic Error"" (시맨틱 에러) by Jeo Soo Ri (저수리).","['Park Seo Ham', 'Park Jae Chan']",시맨틱 에러
251,Twenty-Five Twenty-One,Netflix tvN,"['Jung Ji Hyun', 'Kim Seung Ho']",['Kwon Do Eun'],2022-02-12,2022-04-03,"Saturday, Sunday",2022,16,281.0,"In a time when dreams seem out of reach, a teen fencer pursues big ambitions and meets a hardworking young man who seeks to rebuild his life.Na Hee Do is a member of her high school fencing team. Due to the South Korean financial crisis, the high school fencing team gets disbanded. Getting through all the difficulties, she becomes a member of the national fencing team.The South Korean financial crisis also causes Baek Yi Jin’s father's business to go bankrupt. This leads to a life change for Baek Yi Jin, from living the life of a wealthy person to a poor person. While studying, he works part-time jobs like delivering newspapers. Later, he becomes a sports reporter for a broadcasting network.(Source: Netflix, AsianWiki)","['Kim Tae Ri', 'Bona', 'Choi Hyun Wook', 'Nam Joo Hyuk', 'Lee Joo Myung']",스물다섯 스물하나
252,Forecasting Love and Weather,jTBC Netflix,['Cha Young Hoon'],['Sun Young'],2022-02-12,2022-04-03,"Saturday, Sunday",2022,16,262.0,"A romance drama about the work and love in the office of National Weather Service, hotter than tropical nights and more unpredictable than localized heavy rains.Jin Ha Kyung is an intelligent and highly organized individual who does everything by the book and is fastidious about keeping her personal and professional lives separate. Due to her cold demeanor, she has few friends at work and has become an “outsider by choice.”Lee Shi Woo is a free spirit who is always thinking outside the box. Although he can appear clumsy, he boasts an impressive IQ of 150 and is able to achieve anything once he sets his mind to it. However, in spite of his intelligence and abilities, all he cares about is the weather.Han Ki Joon is a handsome and quick-witted character with a silver tongue. Using his formidable powers of persuasion, Han Ki Joon eventually gets scouted by the spokesperson's office after struggling in the early days of his career at the service. However, because he has lived his entire life as a model student, he has a hard time dealing with failure.Chae Yoo Jin is a daily weather reporter. Although she went into her job with lofty dreams of breaking news, exciting scoops, and on-site reports, Chae Yoo Jin was ultimately assigned to the “weather and lifestyle team.” While she was initially disappointed by the assignment, she eventually comes to grow fond of her job.(Source: JTBC studios, Soompi)","['Yoon Park', 'Park Min Young', 'Song Kang', 'Yura']",기상청 사람들: 사내연애 잔혹사 편
253,Civil Service Exam Student,,,,2022-02-11,2022-04-01,Friday,2022,8,112.0,"Wisdom and decision-making time for Su Jung and Ji Hye, who has been preparing for their civil service exam for three years. This is the story of two women who are at a crossroads between a promiseless challenge or a hopeless abandonment(Source: Hobby-preneu 하비프러너 오리지널 YouTube) ",,공시생
255,Kissable Lips,,['Yang Kyung Hee'],['Lee Yeon Joo'],2022-02-03,2022-02-25,"Thursday, Friday",2022,8,82.0,"A sweet and bloody campus romance between Jun Ho, a vampire who is walking the path of extinction, and Min Hyun, a human with pure blood.Jun Ho is a vampire who is about to die. To survive, he will need to drink pure blood and thus become a human. One day, while searching for this pure blood, he meets Min Hyun, a human with pure blood. But another vampire named Hae Soo, who knows about Jun Ho's past traumas, causes Min Hyun and Jun Ho to fall out.Living a normal life as a human and protecting Min Hyun, what will Jun Ho have to face?(Source: BLUPDATE2022 on Twitter, boyslovetv on Instagram)","['Kim Ji Woong', 'Yoon Seo Bin']",깨물고 싶은
256,Do You Want to Eat?,MBC,,,2022-01-30,2022-03-06,Monday,2022,6,170.0,Tells the story of three generations of families gathered in one place on the occasion of a ritual to heal the conflicts and trials that each one is experiencing with food and love. ,"['Lee Eun Hyung', 'Jung Ae Ri', 'Go In Beom', 'Ji Seung Hyun', 'Ok Go Woon', 'Seo Eun Ah']",食자해지 밥 묵니껴?
257,All of Us Are Dead,Netflix,['Lee Jae Gyoo'],['Chun Sung Il'],"Jan 28, 2022","Jan 28, 2022",Friday,2022,12,310.0,"A high school becomes ground zero for a zombie virus outbreak. Trapped students must fight their way out — or turn into one of the rabid infected.(Source: Netflix)~~ Adapted from the webtoon ""All of Us Are Dead"" (지금 우리 학교는) by Joo Dong Geun (주동근). ","['Yoon Chan Young', 'Lomon', 'Park Ji Hu', 'Cho Yi Hyun']",지금 우리 학교는
258,Rookie Cops,Disney+ Hulu,"['Kim Byung Soo', 'Kim Jung Wook']",['Lee Ha Na'],2022-01-26,2022-03-16,Wednesday,2022,16,225.0,"A coming-of-age story that captures the spirit, challenges and passion of youth as two students at the Korean National Police University experience life's charms and traumas whilst trying to become full-fledged cops. From bridging generation gaps with harmony to finding their own romance on campus, two very different students work to achieve their dreams and aspirations in the line of duty.(Source: Disney+) ","['Chae Soo Bin', 'Kang Daniel']",너와 나의 경찰수업
259,Yeokkeuni Season 3,,,,2022-01-25,2023-02-23,Tuesday,2022,7,137.0,,,여끄니 시즌3
260,Color Rush Season 2,LINE TV Viki,,,"Jan 21, 2022","Jan 21, 2022",Friday,2022,8,112.0,"Choi Yeon Woo is a high school student and a “mono” – a person who sees the world only in a dull and lifeless black and white. But for every mono, there is a “probe” – a kind of soulmate who allows the mono to see the world in vivid color. Yeon Woo’s probe was a boy named Yoo Han, and the two developed a beautiful friendship that blossomed into romance. But as their relationship intensified, mysterious goings-on suddenly got very unpleasant for Yeon Woo, who eventually found that Yoo Han had disappeared, with his mother also vanishing.Yeon Woo vows to do whatever it takes to track down his “probe” and his mother. A classmate named Se Hyun learns of Yeon Woo’s quest and resolves to help and protect him – as a close friendship develops between the two students. But Se Hyun hides a secret, and Yeon Woo could be about to discover the truth… Meanwhile, Yeon Woo is not alone – other monos are nearer than he might think, including a female mono who is looking for her own probe. And a TV producer is also on the scene, hoping to get to the bottom of the mono-probe mystery!(Source: Viki)~~ Adapted from the web novel ""Color Rush"" (컬러 러쉬) by Se Sang (세상).","['Yoo Jun', 'Hyuk']",컬러 러쉬 2
261,Dr. Park’s Clinic,TVING,,,2022-01-14,2022-02-18,"Friday, Saturday",2022,12,140.0,"Dr. Park Won Jang recently opened his own internal medicine clinic. His goal is to become acknowledged as a skilled physician and make a lot of money in the process. He thought that if he opened his own clinic, the money would soon roll in. Reality is a little different for Park Won Jang. His clinic receives very few patients and it is teetering on insolvency. He struggles to save his clinic. Making things worse, he also suffers from hair loss. Meanwhile, Park Won Jang is married to Sa Mo Rim. His wife trusts the advice of medical TV programs more than her husband.(Source: AsianWiki)~~ Adapted from the webtoon ""Internal Medicine Physician Park Won Jang"" (내과 박원장) by Jang Bong Soo (장봉수).","['Ra Mi Ran', 'Lee Seo Jin']",내과 박원장
262,Through the Darkness,SBS,"['Kim Jae Hong', 'Park Bo Ram']","['Seol Yi Na', 'Kwon Il Yong']",2022-01-14,2022-03-12,"Friday, Saturday",2022,12,350.0,"Back in the 1990s, the citizens of Seoul were gripped with a paralyzing fear after a series of brutal attacks and murders occurred. A mysterious figure dubbed ‘Red Cap’ was stalking women on the streets then killing his prey, seemingly without provocation. His habit of striking at random made it impossible for the detectives to predict his next move. At the top of their minds is what could be triggering him. Aware of the American F.B.I. and its successful use of criminal profilers to identify serial killers, the head of the Criminal Behavioral Analysis team, Gook Young Soo recruits Song Ha Young, a quiet, reserved, incredibly perceptive former detective for his team. Gook believes using this new psychological method will give the police an edge in capturing 'Red Cap' and ending his killing spree. Homicide expert Yoon Tae Goo and her officers question the value of this approach and are resistant to entering such uncharted territory. To quell their scorn they need to convince that this radical crime-fighting approach will increase their arrest rates. Does Song Ha Young have the ability to gain the trust of callous criminals while seeing through them? Is he clever enough to outwit them?  But more importantly, does he possess the emotional fortitude to withstand the process? (Source: Viki; edited by Lee C)~~ Adapted from the autobiography of the same title, co-written by Korea's first criminal profiler, Kwon Il Yong and journalist-turned-author Ko Na Mu, depicting some of Kwon's field experiences.","['Jin Seon Kyu', 'Kim Nam Gil', 'Kim So Jin']",악의 마음을 읽는 자들
